15.13;	5.700876933117318;5.700876933117318;
13.16;	7.700649422346078;7.700649422346078;
16.13;	7.700649422346078;7.700649422346078;
13.17;	7.37360178608211;7.37360178608211;
17.13;	7.37360178608211;7.37360178608211;
13.18;	12.809762409547043;12.809762409547043;
18.13;	12.809762409547043;12.809762409547043;
13.19;	14.148145474601407;14.148145474601407;
19.13;	14.148145474601407;14.148145474601407;
13.20;	15.37302769734028;15.37302769734028;
20.13;	15.37302769734028;15.37302769734028;
13.21;	17.419529777294468;17.419529777294468;
21.13;	17.419529777294468;17.419529777294468;
13.22;	19.188016486159448;19.188016486159448;
22.13;	19.188016486159448;19.188016486159448;
13.23;	21.654098569014103;21.654098569014103;
23.13;	21.654098569014103;21.654098569014103;
13.24;	20.01924080343805;20.01924080343805;
24.13;	20.01924080343805;20.01924080343805;
13.25;	15.89591122722748;15.89591122722748;
25.13;	15.89591122722748;15.89591122722748;
13.26;	13.669309552831255;13.669309552831255;
26.13;	13.669309552831255;13.669309552831255;
13.27;	9.912618826386057;9.912618826386057;
27.13;	9.912618826386057;9.912618826386057;
13.28;	10.322790675210797;10.322790675210797;
28.13;	10.322790675210797;10.322790675210797;
13.29;	16.530274963468983;16.530274963468983;
29.13;	16.530274963468983;16.530274963468983;
13.30;	15.250573076205363;15.250573076205363;
30.13;	15.250573076205363;15.250573076205363;
14.14;	0.0;0.0;
0.14;	7.752418743594658;7.752418743594658;
14.0;	7.752418743594658;7.752418743594658;
14.31;	7.402702776171306;7.402702776171306;
31.14;	7.402702776171306;7.402702776171306;
14.15;	3.535533312505112;3.535533312505112;
15.14;	3.535533312505112;3.535533312505112;
14.16;	4.675467786997636;4.675467786997636;
16.14;	4.675467786997636;4.675467786997636;
14.17;	5.300000190734863;5.300000190734863;
17.14;	5.300000190734863;5.300000190734863;
14.18;	10.901835276583776;10.901835276583776;
18.14;	10.901835276583776;10.901835276583776;
14.19;	12.07021213171262;12.07021213171262;
19.14;	12.07021213171262;12.07021213171262;
14.20;	13.603307853256737;13.603307853256737;
20.14;	13.603307853256737;13.603307853256737;
14.21;	15.446683047377455;15.446683047377455;
21.14;	15.446683047377455;15.446683047377455;
14.22;	17.184294567485303;17.184294567485303;
22.14;	17.184294567485303;17.184294567485303;
14.23;	19.7428465653108;19.7428465653108;
23.14;	19.7428465653108;19.7428465653108;
14.24;	17.756407372684635;17.756407372684635;
24.14;	17.756407372684635;17.756407372684635;
14.25;	13.582341246776881;13.582341246776881;
25.14;	13.582341246776881;13.582341246776881;
14.26;	11.326518439082136;11.326518439082136;
26.14;	11.326518439082136;11.326518439082136;
14.27;	7.338937790744902;7.338937790744902;
27.14;	7.338937790744902;7.338937790744902;
14.28;	7.280110007178063;7.280110007178063;
28.14;	7.280110007178063;7.280110007178063;
14.29;	13.823530270780562;13.823530270780562;
29.14;	13.823530270780562;13.823530270780562;
14.30;	12.775757568949558;12.775757568949558;
30.14;	12.775757568949558;12.775757568949558;
15.15;	0.0;0.0;
0.15;	9.65401429401966;9.65401429401966;
15.0;	9.65401429401966;9.65401429401966;
15.31;	9.55091643405097;9.55091643405097;
31.15;	9.55091643405097;9.55091643405097;
15.16;	4.816638029512772;4.816638029512772;
16.15;	4.816638029512772;4.816638029512772;
15.17;	7.655716586468694;7.655716586468694;
17.15;	7.655716586468694;7.655716586468694;
15.18;	12.929424093922862;12.929424093922862;
18.15;	12.929424093922862;12.929424093922862;
15.19;	13.817742999172735;13.817742999172735;
19.15;	13.817742999172735;13.817742999172735;
15.20;	15.673224749873885;15.673224749873885;
20.15;	15.673224749873885;15.673224749873885;
15.21;	17.20523209947137;17.20523209947137;
21.15;	17.20523209947137;17.20523209947137;
15.22;	18.852054801675123;18.852054801675123;
22.15;	18.852054801675123;18.852054801675123;
15.23;	21.47556714873303;21.47556714873303;
23.15;	21.47556714873303;21.47556714873303;
15.24;	19.0213038504636;19.0213038504636;
24.15;	19.0213038504636;19.0213038504636;
15.25;	14.900335187790118;14.900335187790118;
25.15;	14.900335187790118;14.900335187790118;
15.26;	12.706298401717435;12.706298401717435;
26.15;	12.706298401717435;12.706298401717435;
15.27;	8.620905165621199;8.620905165621199;
27.15;	8.620905165621199;8.620905165621199;
15.28;	6.670832496689097;6.670832496689097;
28.15;	6.670832496689097;6.670832496689097;
15.29;	14.309786512860361;14.309786512860361;
29.15;	14.309786512860361;14.309786512860361;
15.30;	13.83618368419817;13.83618368419817;
30.15;	13.83618368419817;13.83618368419817;
16.16;	0.0;0.0;
0.16;	5.283937380382877;5.283937380382877;
16.0;	5.283937380382877;5.283937380382877;
16.31;	5.420332070274366;5.420332070274366;
31.16;	5.420332070274366;5.420332070274366;
16.17;	4.134004816507446;4.134004816507446;
17.16;	4.134004816507446;4.134004816507446;
16.18;	8.469356592279537;8.469356592279537;
18.16;	8.469356592279537;8.469356592279537;
16.19;	9.167879331889802;9.167879331889802;
19.16;	9.167879331889802;9.167879331889802;
16.20;	11.166466665801806;11.166466665801806;
20.16;	11.166466665801806;11.166466665801806;
16.21;	12.513193172648107;12.513193172648107;
21.16;	12.513193172648107;12.513193172648107;
16.22;	14.115239008502543;14.115239008502543;
22.16;	14.115239008502543;14.115239008502543;
16.23;	16.745148021491424;16.745148021491424;
23.16;	16.745148021491424;16.745148021491424;
16.24;	14.208799899468284;14.208799899468284;
24.16;	14.208799899468284;14.208799899468284;
16.25;	10.104453882808626;10.104453882808626;
25.16;	10.104453882808626;10.104453882808626;
16.26;	7.940403552910221;7.940403552910221;
26.16;	7.940403552910221;7.940403552910221;
16.27;	3.929376603980701;3.929376603980701;
27.16;	3.929376603980701;3.929376603980701;
16.28;	2.64196922262374;2.64196922262374;
28.16;	2.64196922262374;2.64196922262374;
16.29;	9.581752949532605;9.581752949532605;
29.16;	9.581752949532605;9.581752949532605;
16.30;	9.019976869117919;9.019976869117919;
30.16;	9.019976869117919;9.019976869117919;
17.17;	0.0;0.0;
0.17;	2.5632006324710703;2.5632006324710703;
17.0;	2.5632006324710703;2.5632006324710703;
17.31;	2.109502672640897;2.109502672640897;
31.17;	2.109502672640897;2.109502672640897;
17.18;	5.603570664867819;5.603570664867819;
18.17;	5.603570664867819;5.603570664867819;
17.19;	6.824954815949132;6.824954815949132;
19.17;	6.824954815949132;6.824954815949132;
17.20;	8.305419161586405;8.305419161586405;
20.17;	8.305419161586405;8.305419161586405;
17.21;	10.1710376681991;10.1710376681991;
21.17;	10.1710376681991;10.1710376681991;
17.22;	11.921827936442087;11.921827936442087;
22.17;	11.921827936442087;11.921827936442087;
17.23;	14.458561029024638;14.458561029024638;
23.17;	14.458561029024638;14.458561029024638;
17.24;	12.649110489884377;12.649110489884377;
24.17;	12.649110489884377;12.649110489884377;
17.25;	8.52349650977082;8.52349650977082;
25.17;	8.52349650977082;8.52349650977082;
17.26;	6.307139420334873;6.307139420334873;
26.17;	6.307139420334873;6.307139420334873;
17.27;	2.9681646215638495;2.9681646215638495;
27.17;	2.9681646215638495;2.9681646215638495;
17.28;	5.869411895119314;5.869411895119314;
28.17;	5.869411895119314;5.869411895119314;
17.29;	9.479450856290942;9.479450856290942;
29.17;	9.479450856290942;9.479450856290942;
17.30;	7.940402063620375;7.940402063620375;
30.17;	7.940402063620375;7.940402063620375;
18.18;	0.0;0.0;
0.18;	3.2756685753879786;3.2756685753879786;
18.0;	3.2756685753879786;3.2756685753879786;
18.31;	3.5;3.5;
31.18;	3.5;3.5;
18.19;	1.5556347837406355;1.5556347837406355;
19.18;	1.5556347837406355;1.5556347837406355;
18.20;	2.7459049182722515;2.7459049182722515;
20.18;	2.7459049182722515;2.7459049182722515;
18.21;	4.6097722286464435;4.6097722286464435;
21.18;	4.6097722286464435;4.6097722286464435;
18.22;	6.378870261208287;6.378870261208287;
22.18;	6.378870261208287;6.378870261208287;
18.23;	8.868482695107232;8.868482695107232;
23.18;	8.868482695107232;8.868482695107232;
18.24;	7.443117152296495;7.443117152296495;
24.18;	7.443117152296495;7.443117152296495;
18.25;	3.7802111700907792;3.7802111700907792;
25.18;	3.7802111700907792;3.7802111700907792;
18.26;	2.5019992158859865;2.5019992158859865;
26.18;	2.5019992158859865;2.5019992158859865;
18.27;	4.614108893099556;4.614108893099556;
27.18;	4.614108893099556;4.614108893099556;
18.28;	8.579626969273477;8.579626969273477;
28.18;	8.579626969273477;8.579626969273477;
18.29;	6.43272838004755;6.43272838004755;
29.18;	6.43272838004755;6.43272838004755;
18.30;	4.080440451465449;4.080440451465449;
30.18;	4.080440451465449;4.080440451465449;
19.19;	0.0;0.0;
0.19;	4.318565680494465;4.318565680494465;
19.0;	4.318565680494465;4.318565680494465;
19.31;	4.729693674084174;4.729693674084174;
31.19;	4.729693674084174;4.729693674084174;
19.20;	2.262740216227985;2.262740216227985;
20.19;	2.262740216227985;2.262740216227985;
19.21;	3.401469872211926;3.401469872211926;
21.19;	3.401469872211926;3.401469872211926;
19.22;	5.115660748505659;5.115660748505659;
22.19;	5.115660748505659;5.115660748505659;
19.23;	7.69999885559082;7.69999885559082;
23.19;	7.69999885559082;7.69999885559082;
19.24;	5.948108393245272;5.948108393245272;
24.19;	5.948108393245272;5.948108393245272;
19.25;	2.2472203781109337;2.2472203781109337;
25.19;	2.2472203781109337;2.2472203781109337;
19.26;	1.7204655190305846;1.7204655190305846;
26.19;	1.7204655190305846;1.7204655190305846;
19.27;	5.23927530504426;5.23927530504426;
27.19;	5.23927530504426;5.23927530504426;
19.28;	8.832327557890652;8.832327557890652;
28.19;	8.832327557890652;8.832327557890652;
19.29;	5.2038449744109005;5.2038449744109005;
29.19;	5.2038449744109005;5.2038449744109005;
19.30;	2.8017852813771826;2.8017852813771826;
30.19;	2.8017852813771826;2.8017852813771826;
20.20;	0.0;0.0;
0.20;	6.020796877564774;6.020796877564774;
20.0;	6.020796877564774;6.020796877564774;
20.31;	6.220127475327775;6.220127475327775;
31.20;	6.220127475327775;6.220127475327775;
20.21;	2.3430757819315953;2.3430757819315953;
21.20;	2.3430757819315953;2.3430757819315953;
20.22;	4.031128874149275;4.031128874149275;
22.20;	4.031128874149275;4.031128874149275;
20.23;	6.306346233983387;6.306346233983387;
23.20;	6.306346233983387;6.306346233983387;
20.24;	5.672742122225625;5.672742122225625;
24.20;	5.672742122225625;5.672742122225625;
20.25;	3.5227829474471406;3.5227829474471406;
25.20;	3.5227829474471406;3.5227829474471406;
20.26;	3.9698856489113155;3.9698856489113155;
26.20;	3.9698856489113155;3.9698856489113155;
20.27;	7.261541553488045;7.261541553488045;
27.20;	7.261541553488045;7.261541553488045;
20.28;	11.03856774130547;11.03856774130547;
28.20;	11.03856774130547;11.03856774130547;
20.29;	6.942621625934527;6.942621625934527;
29.20;	6.942621625934527;6.942621625934527;
20.30;	4.648655358602802;4.648655358602802;
30.20;	4.648655358602802;4.648655358602802;
21.21;	0.0;0.0;
0.21;	7.705842709510045;7.705842709510045;
21.0;	7.705842709510045;7.705842709510045;
21.31;	8.06225774829855;8.06225774829855;
31.21;	8.06225774829855;8.06225774829855;
21.22;	1.7720034167602778;1.7720034167602778;
22.21;	1.7720034167602778;1.7720034167602778;
21.23;	4.3011618574846375;4.3011618574846375;
23.21;	4.3011618574846375;4.3011618574846375;
21.24;	3.383784412199219;3.383784412199219;
24.21;	3.383784412199219;3.383784412199219;
21.25;	2.9732143139932203;2.9732143139932203;
25.21;	2.9732143139932203;2.9732143139932203;
21.26;	4.648655358602802;4.648655358602802;
26.21;	4.648655358602802;4.648655358602802;
21.27;	8.59883715951818;8.59883715951818;
27.21;	8.59883715951818;8.59883715951818;
21.28;	11.923086811837765;11.923086811837765;
28.21;	11.923086811837765;11.923086811837765;
21.29;	6.19112282628352;6.19112282628352;
29.21;	6.19112282628352;6.19112282628352;
21.30;	4.393177135124149;4.393177135124149;
30.21;	4.393177135124149;4.393177135124149;
22.22;	0.0;0.0;
0.22;	9.433980768135216;9.433980768135216;
22.0;	9.433980768135216;9.433980768135216;
22.31;	9.815293057186995;9.815293057186995;
31.22;	9.815293057186995;9.815293057186995;
22.23;	2.63058975163493;2.63058975163493;
23.22;	2.63058975163493;2.63058975163493;
22.24;	2.308679057189606;2.308679057189606;
24.22;	2.308679057189606;2.308679057189606;
22.25;	4.178516127112145;4.178516127112145;
25.22;	4.178516127112145;4.178516127112145;
22.26;	6.181422278430723;6.181422278430723;
26.22;	6.181422278430723;6.181422278430723;
22.27;	10.2313233239513;10.2313233239513;
27.22;	10.2313233239513;10.2313233239513;
22.28;	13.345410078000421;13.345410078000421;
28.22;	13.345410078000421;13.345410078000421;
22.29;	6.859299783142218;6.859299783142218;
29.22;	6.859299783142218;6.859299783142218;
22.30;	5.546169684471027;5.546169684471027;
30.22;	5.546169684471027;5.546169684471027;
23.23;	0.0;0.0;
0.23;	12.006664803134314;12.006664803134314;
23.0;	12.006664803134314;12.006664803134314;
23.31;	12.349088224352446;12.349088224352446;
31.23;	12.349088224352446;12.349088224352446;
23.24;	3.612478334038549;3.612478334038549;
24.23;	3.612478334038549;3.612478334038549;
23.25;	6.772001341876548;6.772001341876548;
25.23;	6.772001341876548;6.772001341876548;
23.26;	8.811922701059897;8.811922701059897;
26.23;	8.811922701059897;8.811922701059897;
23.27;	12.856126255595262;12.856126255595262;
27.23;	12.856126255595262;12.856126255595262;
23.28;	15.948040034612026;15.948040034612026;
28.23;	15.948040034612026;15.948040034612026;
23.29;	9.12633568172155;9.12633568172155;
29.23;	9.12633568172155;9.12633568172155;
23.30;	8.099383116414192;8.099383116414192;
30.23;	8.099383116414192;8.099383116414192;
24.24;	0.0;0.0;
0.24;	10.088112149106037;10.088112149106037;
24.0;	10.088112149106037;10.088112149106037;
24.31;	10.604243974584996;10.604243974584996;
31.24;	10.604243974584996;10.604243974584996;
24.25;	4.177320034458494;4.177320034458494;
25.24;	4.177320034458494;4.177320034458494;
24.26;	6.432728009413859;6.432728009413859;
26.24;	6.432728009413859;6.432728009413859;
24.27;	10.50761583970972;10.50761583970972;
27.24;	10.50761583970972;10.50761583970972;
24.28;	13.024975656204765;13.024975656204765;
28.24;	13.024975656204765;13.024975656204765;
24.29;	5.679789070994746;5.679789070994746;
29.24;	5.679789070994746;5.679789070994746;
24.30;	5.200962210543104;5.200962210543104;
30.24;	5.200962210543104;5.200962210543104;
25.25;	0.0;0.0;
0.25;	5.961543497902234;5.961543497902234;
25.0;	5.961543497902234;5.961543497902234;
25.31;	6.52993040926953;6.52993040926953;
31.25;	6.52993040926953;6.52993040926953;
25.26;	2.256101718584718;2.256101718584718;
26.25;	2.256101718584718;2.256101718584718;
25.27;	6.338768817359938;6.338768817359938;
27.25;	6.338768817359938;6.338768817359938;
25.28;	9.176055038869132;9.176055038869132;
28.25;	9.176055038869132;9.176055038869132;
25.29;	3.448187656106456;3.448187656106456;
29.25;	3.448187656106456;3.448187656106456;
25.30;	1.4212670940355234;1.4212670940355234;
30.25;	1.4212670940355234;1.4212670940355234;
26.26;	0.0;0.0;
0.26;	3.7589903218480676;3.7589903218480676;
26.0;	3.7589903218480676;3.7589903218480676;
26.31;	4.382921713490007;4.382921713490007;
31.26;	4.382921713490007;4.382921713490007;
26.27;	4.104875522078348;4.104875522078348;
27.26;	4.104875522078348;4.104875522078348;
26.28;	7.291776494388899;7.291776494388899;
28.26;	7.291776494388899;7.291776494388899;
26.29;	3.9849711515946913;3.9849711515946913;
29.26;	3.9849711515946913;3.9849711515946913;
26.30;	1.780448138799231;1.780448138799231;
30.26;	1.780448138799231;1.780448138799231;
27.27;	0.0;0.0;
0.27;	1.788854382000035;1.788854382000035;
27.0;	1.788854382000035;1.788854382000035;
27.31;	2.3537206455695645;2.3537206455695645;
31.27;	2.3537206455695645;2.3537206455695645;
27.28;	4.140048080847001;4.140048080847001;
28.27;	4.140048080847001;4.140048080847001;
27.29;	6.640029224193621;6.640029224193621;
29.27;	6.640029224193621;6.640029224193621;
27.30;	5.4405869414146375;5.4405869414146375;
30.27;	5.4405869414146375;5.4405869414146375;
28.28;	0.0;0.0;
0.28;	5.907621848019813;5.907621848019813;
28.0;	5.907621848019813;5.907621848019813;
28.31;	6.352951985642956;6.352951985642956;
31.28;	6.352951985642956;6.352951985642956;
28.29;	7.831346489021945;7.831346489021945;
29.28;	7.831346489021945;7.831346489021945;
28.30;	7.885428545668765;7.885428545668765;
30.28;	7.885428545668765;7.885428545668765;
29.29;	0.0;0.0;
0.29;	7.1840099479249595;7.1840099479249595;
29.0;	7.1840099479249595;7.1840099479249595;
29.31;	7.920226579517344;7.920226579517344;
31.29;	7.920226579517344;7.920226579517344;
29.30;	2.40208254105844;2.40208254105844;
30.29;	2.40208254105844;2.40208254105844;
30.30;	0.0;0.0;
0.30;	5.440587782800996;5.440587782800996;
30.0;	5.440587782800996;5.440587782800996;
30.31;	6.107371469551471;6.107371469551471;
31.30;	6.107371469551471;6.107371469551471;
